date,gamePk,home_team,away_team,home_score,away_score,home_ops,home_era,home_whip,away_ops,away_era,away_whip,run_diff_home,run_diff_away,result_home,result_away,home_record,away_record
2025-05-21,777829,Minnesota Twins,Cleveland Guardians,1,5,0.35,5.0,1.556,0.826,1.0,0.667,-4,4,0,1,0-35,0-40
2025-05-21,777819,San Francisco Giants,Kansas City Royals,4,8,0.856,5.0,1.778,0.965,4.0,1.556,-4,4,0,1,0-39,0-38
2025-05-21,777826,Milwaukee Brewers,Baltimore Orioles,4,8,0.52,4.909,1.455,0.782,2.455,0.909,-4,4,0,1,0-34,0-36
2025-05-21,777833,Miami Marlins,Chicago Cubs,1,2,0.512,1.0,1.111,0.68,1.0,1.111,-1,1,0,1,0-39,0-29
2025-05-21,777861,Minnesota Twins,Cleveland Guardians,6,5,0.963,5.0,1.111,0.69,6.231,2.077,1,-1,1,0,0-36,0-41
2025-05-21,777832,Tampa Bay Rays,Houston Astros,8,4,1.076,4.0,1.0,0.786,9.0,2.0,4,-4,1,0,0-41,0-35
2025-05-21,777834,Pittsburgh Pirates,Cincinnati Reds,3,1,0.749,1.0,0.778,0.415,3.375,1.625,2,-2,1,0,0-35,0-36
2025-05-21,777830,Chicago White Sox,Seattle Mariners,5,6,0.785,6.0,1.333,0.819,4.0,1.111,-1,1,0,1,0-35,0-35
2025-05-21,777827,St. Louis Cardinals,Detroit Tigers,1,5,0.373,5.0,1.444,0.695,1.0,0.667,-4,4,0,1,0-35,0-40
2025-05-22,777814,Pittsburgh Pirates,Milwaukee Brewers,5,8,0.875,8.0,1.444,0.94,5.0,1.778,-3,3,0,1,0-36,0-38
2025-05-22,777822,Houston Astros,Seattle Mariners,9,2,1.05,2.0,1.556,0.693,10.125,1.875,7,-7,1,0,0-37,0-36
2025-05-22,777820,Washington Nationals,Atlanta Braves,8,7,0.797,5.4,1.4,0.761,6.75,1.714,1,-1,1,0,0-35,0-38
2025-05-22,777821,Detroit Tigers,Cleveland Guardians,0,7,0.362,6.0,1.222,0.623,0.0,0.778,-7,7,0,1,0-33,0-42
2025-05-22,777817,Colorado Rockies,Philadelphia Phillies,0,2,0.564,1.0,0.778,0.445,0.0,1.111,-2,2,0,1,0-35,0-36
2025-05-22,777816,Toronto Blue Jays,San Diego Padres,7,6,0.757,3.273,1.091,0.664,3.484,1.839,1,-1,1,0,0-38,0-35
2025-05-22,777818,New York Yankees,Texas Rangers,1,0,0.51,0.0,0.667,0.343,1.125,0.75,1,-1,1,0,0-38,0-34
2025-05-22,777812,Athletics,Los Angeles Angels,5,10,0.914,10.0,1.889,0.958,5.0,2.222,-5,5,0,1,0-36,0-42
2025-05-23,777804,Athletics,Philadelphia Phillies,3,4,0.623,4.0,1.0,0.632,3.0,1.111,-1,1,0,1,0-37,0-37
2025-05-23,777798,Los Angeles Angels,Miami Marlins,7,4,0.812,4.0,2.222,0.906,6.75,1.125,3,-3,1,0,0-31,0-32
2025-05-23,777802,Colorado Rockies,New York Yankees,3,2,0.658,2.0,1.0,0.598,3.375,1.25,1,-1,1,0,0-36,0-36
2025-05-23,777797,St. Louis Cardinals,Arizona Diamondbacks,4,3,0.54,3.0,1.111,0.699,4.5,1.0,1,-1,1,0,0-36,0-36
2025-05-23,777799,Minnesota Twins,Kansas City Royals,3,1,0.638,1.0,1.0,0.609,3.24,0.84,2,-2,1,0,0-37,0-39
2025-05-23,777805,Chicago White Sox,Texas Rangers,4,1,0.6,1.0,0.778,0.385,3.375,1.375,3,-3,1,0,0-36,0-35
2025-05-23,777813,Atlanta Braves,San Diego Padres,1,2,0.538,2.0,0.889,0.683,1.0,1.0,-1,1,0,1,0-34,0-36
2025-05-23,777800,Houston Astros,Seattle Mariners,3,5,0.776,5.0,1.667,1.002,3.0,1.333,-2,2,0,1,0-38,0-37
2025-05-23,777807,Detroit Tigers,Cleveland Guardians,1,3,0.592,3.0,1.222,0.679,1.0,0.889,-2,2,0,1,0-34,0-43
2025-05-23,777810,Tampa Bay Rays,Toronto Blue Jays,3,1,0.851,1.0,1.333,0.512,3.375,1.25,2,-2,1,0,0-42,0-32
2025-05-23,777801,Washington Nationals,San Francisco Giants,0,4,0.526,4.0,1.444,0.612,0.0,0.889,-4,4,0,1,0-36,0-34
2025-05-23,777806,Pittsburgh Pirates,Milwaukee Brewers,6,5,0.895,3.6,1.7,0.72,3.724,1.759,1,-1,1,0,0-37,0-39
2025-05-23,777811,Cincinnati Reds,Chicago Cubs,6,13,0.896,13.0,1.889,1.085,6.0,2.0,-7,7,0,1,0-38,0-30
2025-05-23,777815,Boston Red Sox,Baltimore Orioles,19,5,1.306,5.0,1.889,0.841,21.375,3.5,14,-14,1,0,0-39,0-37
2025-05-23,777808,New York Mets,Los Angeles Dodgers,5,7,0.586,4.154,1.308,0.608,2.769,1.077,-2,2,0,1,0-34,0-31
2025-05-24,777792,Chicago White Sox,Texas Rangers,10,5,1.038,3.0,1.111,0.596,7.875,2.625,5,-5,1,0,0-37,0-36
2025-05-24,777781,Los Angeles Angels,Miami Marlins,2,6,0.627,6.0,2.0,0.807,2.0,1.111,-4,4,0,1,0-32,0-33
2025-05-24,777784,Athletics,Philadelphia Phillies,6,9,0.93,5.727,1.455,0.847,4.091,2.182,-3,3,0,1,0-38,0-38
2025-05-24,777789,New York Mets,Los Angeles Dodgers,5,2,0.868,2.0,0.778,0.457,5.625,2.0,3,-3,1,0,0-35,0-32
2025-05-24,777796,Detroit Tigers,Cleveland Guardians,5,7,0.542,4.5,1.3,0.733,3.6,1.1,-2,2,0,1,0-35,0-44
2025-05-24,777795,Tampa Bay Rays,Toronto Blue Jays,3,1,0.432,1.0,1.222,0.596,3.375,0.625,2,-2,1,0,0-43,0-33
2025-05-24,777782,Colorado Rockies,New York Yankees,1,13,0.616,9.0,2.889,1.286,1.0,1.0,-12,12,0,1,0-37,0-37
2025-05-24,777803,Atlanta Braves,San Diego Padres,7,1,0.995,1.0,1.111,0.532,7.875,2.0,6,-6,1,0,0-35,0-37
2025-05-24,777787,Houston Astros,Seattle Mariners,2,1,0.746,1.0,1.111,0.504,2.25,1.5,1,-1,1,0,0-39,0-38
2025-05-24,777791,Cincinnati Reds,Chicago Cubs,6,4,0.841,4.0,1.444,0.923,6.75,1.75,2,-2,1,0,0-39,0-31
2025-05-24,777794,Pittsburgh Pirates,Milwaukee Brewers,2,1,0.709,1.0,1.222,0.694,2.25,1.25,1,-1,1,0,0-38,0-40
2025-05-24,777793,Washington Nationals,San Francisco Giants,3,0,0.625,0.0,0.556,0.256,3.375,1.0,3,-3,1,0,0-37,0-35
2025-05-24,777786,St. Louis Cardinals,Arizona Diamondbacks,6,5,0.627,5.0,1.444,0.9,6.75,1.25,1,-1,1,0,0-37,0-37
2025-05-24,777788,Minnesota Twins,Kansas City Royals,5,4,0.8,4.0,1.667,0.688,5.192,1.385,1,-1,1,0,0-38,0-40
2025-05-24,777790,Boston Red Sox,Baltimore Orioles,1,2,0.456,2.0,1.556,0.689,1.0,0.667,-1,1,0,1,0-40,0-38
2025-05-24,777809,Boston Red Sox,Baltimore Orioles,6,5,0.777,4.5,1.2,0.587,3.857,1.071,1,-1,1,0,0-41,0-39
2025-05-25,777773,New York Mets,Los Angeles Dodgers,3,1,0.559,1.0,1.111,0.641,1.125,0.75,2,-2,1,0,0-36,0-33
2025-05-25,777783,Atlanta Braves,San Diego Padres,3,5,0.615,3.0,1.0,0.806,3.0,1.0,-2,2,0,1,0-36,0-38
2025-05-25,777767,Los Angeles Angels,Miami Marlins,0,3,0.325,3.0,1.0,0.628,0.0,0.667,-3,3,0,1,0-33,0-34
2025-05-25,777765,Athletics,Philadelphia Phillies,5,4,0.837,4.0,1.111,0.649,5.625,1.625,1,-1,1,0,0-39,0-39
2025-05-25,777768,Colorado Rockies,New York Yankees,4,5,0.679,5.0,1.444,0.733,4.0,1.333,-1,1,0,1,0-38,0-38
2025-05-25,777766,St. Louis Cardinals,Arizona Diamondbacks,4,3,0.668,3.0,1.222,0.659,4.5,1.125,1,-1,1,0,0-38,0-38
2025-05-25,777777,Chicago White Sox,Texas Rangers,4,5,0.845,5.0,1.222,0.699,4.0,1.111,-1,1,0,1,0-38,0-37
2025-05-25,777774,Houston Astros,Seattle Mariners,5,3,0.979,3.0,1.333,0.641,5.625,2.125,2,-2,1,0,0-40,0-39
2025-05-25,777775,Tampa Bay Rays,Toronto Blue Jays,13,0,1.07,0.0,0.556,0.305,10.125,2.375,13,-13,1,0,0-44,0-34
2025-05-25,777779,Cincinnati Reds,Chicago Cubs,8,11,0.726,11.0,2.0,1.0,8.0,1.556,-3,3,0,1,0-40,0-32
2025-05-25,777776,Pittsburgh Pirates,Milwaukee Brewers,5,6,0.877,5.0,1.333,0.619,5.0,1.778,-1,1,0,1,0-39,0-41
2025-05-25,777778,Washington Nationals,San Francisco Giants,2,3,0.438,3.0,0.778,0.572,2.0,0.556,-1,1,0,1,0-38,0-36
2025-05-25,777785,Boston Red Sox,Baltimore Orioles,1,5,0.631,4.0,1.111,0.732,1.0,1.222,-4,4,0,1,0-42,0-40
2025-05-25,777780,Detroit Tigers,Cleveland Guardians,5,0,0.766,0.0,0.222,0.211,4.5,1.5,5,-5,1,0,0-36,0-45
2025-05-25,777772,Minnesota Twins,Kansas City Royals,1,2,0.306,0.9,1.0,0.615,0.9,0.6,-1,1,0,1,0-39,0-41
2025-05-26,777769,Cleveland Guardians,Los Angeles Dodgers,2,7,0.538,7.0,1.778,0.814,2.0,1.0,-5,5,0,1,0-32,0-34
2025-05-26,777763,Los Angeles Angels,New York Yankees,1,5,0.456,4.0,1.0,0.482,1.0,0.778,-4,4,0,1,0-34,0-39
2025-05-26,777756,San Diego Padres,Miami Marlins,4,3,0.507,2.455,0.818,0.541,0.871,0.968,1,-1,1,0,0-36,0-35
2025-05-26,777761,Arizona Diamondbacks,Pittsburgh Pirates,5,0,0.92,0.0,0.889,0.471,5.625,1.75,5,-5,1,0,0-40,0-37
2025-05-26,777762,Tampa Bay Rays,Minnesota Twins,7,2,0.989,2.0,0.556,0.46,7.875,1.75,5,-5,1,0,0-45,0-38
2025-05-26,777758,New York Mets,Chicago White Sox,2,1,0.643,1.0,1.222,0.497,2.16,1.32,1,-1,1,0,0-37,0-38
2025-05-26,777760,Kansas City Royals,Cincinnati Reds,4,7,0.628,7.0,1.889,0.92,4.0,0.889,-3,3,0,1,0-37,0-37
2025-05-26,777759,Texas Rangers,Toronto Blue Jays,1,2,0.406,2.0,1.333,0.718,1.0,0.556,-1,1,0,1,0-40,0-35
2025-05-26,777771,Baltimore Orioles,St. Louis Cardinals,5,2,0.737,2.0,0.667,0.479,3.375,1.375,3,-3,1,0,0-34,0-38
2025-05-26,777757,Chicago Cubs,Colorado Rockies,3,1,0.443,1.0,0.778,0.485,2.25,1.0,2,-2,1,0,0-37,0-38
2025-05-26,777764,Milwaukee Brewers,Boston Red Sox,3,2,0.701,2.0,1.556,0.609,3.375,1.375,1,-1,1,0,0-35,0-37
2025-05-26,777770,Detroit Tigers,San Francisco Giants,3,1,0.59,1.0,0.889,0.397,3.375,1.375,2,-2,1,0,0-37,0-37
2025-05-27,777742,San Diego Padres,Miami Marlins,8,6,0.931,6.0,1.444,0.639,6.75,2.125,2,-2,1,0,0-37,0-36
2025-05-27,777743,Seattle Mariners,Washington Nationals,9,1,1.054,1.0,0.556,0.443,9.0,2.0,8,-8,1,0,0-35,0-38
2025-05-27,777744,Arizona Diamondbacks,Pittsburgh Pirates,6,9,0.671,8.0,1.889,0.938,5.0,1.111,-3,3,0,1,0-41,0-38
2025-05-27,777745,Los Angeles Angels,New York Yankees,2,3,0.6,2.0,1.222,0.683,2.0,0.889,-1,1,0,1,0-35,0-40
2025-05-27,777752,Houston Astros,Athletics,11,1,1.168,1.0,0.778,0.548,12.375,1.875,10,-10,1,0,0-41,0-39
2025-05-27,777741,Texas Rangers,Toronto Blue Jays,2,0,0.465,0.0,1.111,0.483,1.125,1.0,2,-2,1,0,0-41,0-36
2025-05-27,777747,Milwaukee Brewers,Boston Red Sox,5,1,0.678,0.9,0.9,0.487,3.857,1.179,4,-4,1,0,0-36,0-38
2025-05-27,777751,Chicago Cubs,Colorado Rockies,4,3,0.593,1.636,0.909,0.525,2.613,1.355,1,-1,1,0,0-38,0-39
2025-05-27,777749,New York Mets,Chicago White Sox,6,4,0.95,4.0,1.444,0.732,6.75,1.625,2,-2,1,0,0-38,0-39
2025-05-27,777746,Tampa Bay Rays,Minnesota Twins,2,4,0.539,3.0,0.889,0.621,2.0,0.889,-2,2,0,1,0-46,0-39
2025-05-27,777748,Philadelphia Phillies,Atlanta Braves,2,0,0.575,0.0,1.0,0.406,2.25,1.5,2,-2,1,0,0-37,0-39
2025-05-27,777755,Detroit Tigers,San Francisco Giants,3,1,0.725,1.0,0.778,0.468,3.375,1.0,2,-2,1,0,0-38,0-38
2025-05-27,777754,Baltimore Orioles,St. Louis Cardinals,4,7,0.643,7.0,1.778,1.006,3.0,1.222,-3,3,0,1,0-35,0-39
2025-05-27,777753,Cleveland Guardians,Los Angeles Dodgers,5,9,0.59,9.0,2.0,1.023,5.0,1.0,-4,4,0,1,0-33,0-35
2025-05-27,777750,Kansas City Royals,Cincinnati Reds,2,7,0.513,7.0,1.778,0.988,2.0,1.0,-5,5,0,1,0-38,0-38
2025-05-28,777740,Baltimore Orioles,St. Louis Cardinals,4,6,0.726,6.0,1.889,0.895,4.0,1.556,-2,2,0,1,0-36,0-40
2025-05-28,777730,Seattle Mariners,Washington Nationals,0,9,0.323,9.0,1.778,1.132,0.0,0.556,-9,9,0,1,0-36,0-39
2025-05-28,777728,Los Angeles Angels,New York Yankees,0,1,0.419,1.0,1.333,0.637,0.0,0.778,-1,1,0,1,0-36,0-41
2025-05-28,777724,Texas Rangers,Toronto Blue Jays,0,2,0.165,2.0,1.222,0.669,0.0,0.444,-2,2,0,1,0-42,0-37
2025-05-28,777731,Chicago Cubs,Colorado Rockies,2,1,0.67,0.0,0.667,0.4,2.25,1.125,1,-1,1,0,0-39,0-40
2025-05-28,777733,Kansas City Royals,Cincinnati Reds,3,2,0.732,2.0,1.222,0.583,3.375,1.5,1,-1,1,0,0-39,0-39
2025-05-28,777726,San Diego Padres,Miami Marlins,8,10,0.793,8.0,1.556,1.033,8.0,1.556,-2,2,0,1,0-38,0-37
2025-05-28,777737,New York Mets,Chicago White Sox,4,9,0.67,7.0,2.0,0.964,4.0,1.444,-5,5,0,1,0-39,0-40
2025-05-28,777734,Houston Astros,Athletics,5,3,0.656,3.0,1.0,0.644,4.5,1.375,2,-2,1,0,0-42,0-40
2025-05-28,777736,Milwaukee Brewers,Boston Red Sox,6,5,0.678,3.6,1.4,0.736,2.893,1.393,1,-1,1,0,0-37,0-39
2025-05-28,777729,Arizona Diamondbacks,Pittsburgh Pirates,1,10,0.516,9.0,1.556,0.795,1.0,0.778,-9,9,0,1,0-42,0-39
2025-05-28,777732,Tampa Bay Rays,Minnesota Twins,5,0,0.775,0.0,0.778,0.423,5.625,1.375,5,-5,1,0,0-47,0-40
2025-05-28,777738,Detroit Tigers,San Francisco Giants,4,3,0.587,3.0,1.556,0.839,1.125,1.125,1,-1,1,0,0-39,0-39
2025-05-28,777739,Cleveland Guardians,Los Angeles Dodgers,7,4,1.058,4.0,1.0,0.56,7.875,2.375,3,-3,1,0,0-34,0-36
2025-05-29,777722,Seattle Mariners,Washington Nationals,3,9,0.5,6.3,1.6,0.834,1.8,1.0,-6,6,0,1,0-37,0-40
2025-05-29,777725,Houston Astros,Tampa Bay Rays,3,13,0.686,13.0,2.222,1.019,3.0,0.889,-10,10,0,1,0-43,0-30
2025-05-29,777727,Toronto Blue Jays,Athletics,12,0,1.305,0.0,0.667,0.354,13.5,2.875,12,-12,1,0,0-39,0-41
2025-05-29,777723,Philadelphia Phillies,Atlanta Braves,3,9,0.572,9.0,1.778,0.829,3.0,1.222,-6,6,0,1,0-38,0-40
2025-05-29,777735,Philadelphia Phillies,Atlanta Braves,5,4,0.949,4.0,2.0,0.915,4.5,1.75,1,-1,1,0,0-39,0-41
2025-05-30,777713,Seattle Mariners,Minnesota Twins,6,12,0.73,9.9,1.8,1.011,5.4,1.0,-6,6,0,1,0-38,0-41
2025-05-30,777708,Los Angeles Dodgers,New York Yankees,8,5,0.978,5.0,1.444,0.979,9.0,1.75,3,-3,1,0,0-35,0-42
2025-05-30,777710,Arizona Diamondbacks,Washington Nationals,7,9,0.844,7.0,1.889,0.936,7.0,1.667,-2,2,0,1,0-43,0-41
2025-05-30,777714,Houston Astros,Tampa Bay Rays,2,1,0.605,1.0,0.444,0.352,2.077,0.923,1,-1,1,0,0-44,0-31
2025-05-30,777711,Kansas City Royals,Detroit Tigers,5,7,0.891,7.0,1.556,0.894,5.0,1.889,-2,2,0,1,0-40,0-41
2025-05-30,777709,Texas Rangers,St. Louis Cardinals,11,1,1.058,1.0,0.778,0.429,11.25,2.25,10,-10,1,0,0-43,0-41
2025-05-30,777719,Atlanta Braves,Boston Red Sox,1,5,0.482,5.0,1.444,0.746,1.0,1.0,-4,4,0,1,0-37,0-40
2025-05-30,777707,San Diego Padres,Pittsburgh Pirates,3,2,0.358,2.0,1.0,0.5,3.375,0.625,1,-1,1,0,0-39,0-40
2025-05-30,777718,New York Mets,Colorado Rockies,4,2,0.935,2.0,0.778,0.532,4.5,1.125,2,-2,1,0,0-40,0-41
2025-05-30,777721,Cleveland Guardians,Los Angeles Angels,1,4,0.551,4.0,1.889,0.878,1.0,1.444,-3,3,0,1,0-35,0-43
2025-05-30,777716,Toronto Blue Jays,Athletics,11,7,1.19,7.0,1.556,0.97,12.375,3.25,4,-4,1,0,0-40,0-42
2025-05-30,777715,Philadelphia Phillies,Milwaukee Brewers,2,6,0.447,6.0,1.778,0.911,2.0,0.556,-4,4,0,1,0-40,0-42
2025-05-30,777720,Baltimore Orioles,Chicago White Sox,2,1,0.566,1.0,0.889,0.5,2.25,1.0,1,-1,1,0,0-37,0-41
2025-05-30,777712,Chicago Cubs,Cincinnati Reds,2,6,0.579,6.0,1.556,0.957,2.0,0.889,-4,4,0,1,0-40,0-40
2025-05-30,777717,Miami Marlins,San Francisco Giants,0,2,0.448,2.0,1.333,0.82,0.0,1.111,-2,2,0,1,0-40,0-40
2025-05-31,777696,Arizona Diamondbacks,Washington Nationals,7,11,0.902,11.0,1.778,0.96,7.0,1.444,-4,4,0,1,0-44,0-42
2025-05-31,777691,San Diego Padres,Pittsburgh Pirates,0,5,0.249,5.0,1.556,0.866,0.0,0.556,-5,5,0,1,0-40,0-41
2025-05-31,777698,Los Angeles Dodgers,New York Yankees,18,2,1.513,2.0,1.222,0.798,20.25,3.5,16,-16,1,0,0-36,0-43
2025-05-31,777695,Seattle Mariners,Minnesota Twins,5,4,0.752,2.455,1.364,0.804,3.484,1.258,1,-1,1,0,0-39,0-42
2025-05-31,777705,Miami Marlins,San Francisco Giants,1,0,0.334,0.0,1.333,0.585,1.125,0.75,1,-1,1,0,0-41,0-41
2025-05-31,777706,Atlanta Braves,Boston Red Sox,5,0,0.92,0.0,0.556,0.312,5.625,1.625,5,-5,1,0,0-38,0-41
2025-05-31,777693,Houston Astros,Tampa Bay Rays,3,16,0.781,16.0,2.444,1.367,3.0,1.222,-13,13,0,1,0-45,0-32
2025-05-31,777700,New York Mets,Colorado Rockies,8,2,1.042,2.0,0.778,0.454,9.0,1.875,6,-6,1,0,0-41,0-42
2025-05-31,777703,Cleveland Guardians,Los Angeles Angels,7,5,1.042,5.0,1.333,0.845,7.875,1.75,2,-2,1,0,0-36,0-44
2025-05-31,777702,Philadelphia Phillies,Milwaukee Brewers,7,17,0.811,17.0,2.889,1.26,7.0,1.111,-10,10,0,1,0-41,0-43
2025-05-31,777699,Baltimore Orioles,Chicago White Sox,4,2,0.722,2.0,1.556,0.627,4.5,1.0,2,-2,1,0,0-38,0-42
2025-05-31,777697,Texas Rangers,St. Louis Cardinals,0,2,0.331,2.0,1.0,0.483,0.0,0.667,-2,2,0,1,0-44,0-42
2025-05-31,777701,Toronto Blue Jays,Athletics,8,7,1.138,7.0,1.778,0.974,9.0,1.5,1,-1,1,0,0-41,0-43
2025-05-31,777704,Chicago Cubs,Cincinnati Reds,2,0,0.805,0.0,0.222,0.105,2.25,1.625,2,-2,1,0,0-41,0-41
2025-05-31,777694,Kansas City Royals,Detroit Tigers,1,0,0.333,0.0,0.444,0.198,1.125,0.5,1,-1,1,0,0-41,0-42
2025-06-01,777677,Kansas City Royals,Detroit Tigers,0,1,0.58,1.0,0.889,0.493,0.0,1.111,-1,1,0,1,0-42,0-43
2025-06-01,777682,Los Angeles Dodgers,New York Yankees,3,7,0.688,7.0,2.0,0.84,3.0,0.667,-4,4,0,1,0-37,0-44
2025-06-01,777680,Seattle Mariners,Minnesota Twins,2,1,0.541,1.0,1.0,0.479,2.16,0.84,1,-1,1,0,0-40,0-43
2025-06-01,777679,Arizona Diamondbacks,Washington Nationals,3,1,0.469,1.0,1.0,0.492,3.375,0.875,2,-2,1,0,0-45,0-43
2025-06-01,777687,Chicago Cubs,Cincinnati Reds,7,3,0.81,3.0,0.667,0.421,5.625,1.625,4,-4,1,0,0-42,0-42
2025-06-01,777690,Houston Astros,Tampa Bay Rays,1,0,0.357,0.0,0.778,0.33,0.0,0.875,1,-1,1,0,0-46,0-33
2025-06-01,777689,Miami Marlins,San Francisco Giants,2,4,0.693,4.0,1.333,0.658,2.0,1.556,-2,2,0,1,0-42,0-42
2025-06-01,777681,San Diego Padres,Pittsburgh Pirates,6,4,0.82,4.0,1.222,0.722,6.75,1.5,2,-2,1,0,0-41,0-42
2025-06-01,777683,Cleveland Guardians,Los Angeles Angels,4,2,0.653,0.0,0.667,0.306,4.5,1.375,2,-2,1,0,0-37,0-45
2025-06-01,777685,Toronto Blue Jays,Athletics,8,4,0.95,4.0,1.556,0.708,7.875,1.75,4,-4,1,0,0-42,0-44
2025-06-01,777688,Philadelphia Phillies,Milwaukee Brewers,2,5,0.482,2.0,1.222,0.659,2.0,1.111,-3,3,0,1,0-42,0-44
2025-06-01,777684,Baltimore Orioles,Chicago White Sox,3,2,0.69,1.0,0.889,0.599,3.375,1.125,1,-1,1,0,0-39,0-43
2025-06-01,777692,Atlanta Braves,Boston Red Sox,1,3,0.51,3.0,1.111,0.535,1.0,0.889,-2,2,0,1,0-39,0-42
2025-06-01,777686,New York Mets,Colorado Rockies,5,3,0.767,3.0,0.556,0.542,5.625,0.875,2,-2,1,0,0-42,0-43
2025-06-01,777678,Texas Rangers,St. Louis Cardinals,8,1,0.933,1.0,0.889,0.397,6.75,1.75,7,-7,1,0,0-45,0-43
2025-06-02,777675,Los Angeles Dodgers,New York Mets,3,4,0.625,2.7,1.1,0.671,1.8,1.3,-1,1,0,1,0-38,0-39
2025-06-02,777669,Athletics,Minnesota Twins,4,10,0.75,10.0,2.111,0.885,4.0,1.444,-6,6,0,1,0-40,0-44
2025-06-02,777676,San Francisco Giants,San Diego Padres,0,1,0.481,0.0,0.6,0.448,0.0,1.1,-1,1,0,1,0-40,0-39
2025-06-02,777674,Chicago White Sox,Detroit Tigers,1,13,0.476,13.0,2.222,1.268,1.0,0.778,-12,12,0,1,0-39,0-44
2025-06-02,777671,Cincinnati Reds,Milwaukee Brewers,2,3,0.542,3.0,0.889,0.542,2.0,1.111,-1,1,0,1,0-41,0-45
2025-06-02,777670,Boston Red Sox,Los Angeles Angels,6,7,0.841,6.0,1.222,0.861,6.0,1.556,-1,1,0,1,0-43,0-46
2025-06-02,777673,Miami Marlins,Colorado Rockies,4,6,0.793,5.0,1.444,0.886,3.0,1.444,-2,2,0,1,0-43,0-44
2025-06-03,777657,Los Angeles Dodgers,New York Mets,6,5,0.739,2.7,1.1,0.61,4.821,1.179,1,-1,1,0,0-39,0-40
2025-06-03,777658,Athletics,Minnesota Twins,3,10,0.712,10.0,1.889,1.003,3.0,1.222,-7,7,0,1,0-41,0-45
2025-06-03,777656,San Francisco Giants,San Diego Padres,2,3,0.623,1.8,1.6,0.641,1.8,1.0,-1,1,0,1,0-41,0-40
2025-06-03,777655,Seattle Mariners,Baltimore Orioles,1,5,0.555,5.0,1.667,0.867,1.0,0.889,-4,4,0,1,0-41,0-41
2025-06-03,777660,St. Louis Cardinals,Kansas City Royals,7,10,0.925,10.0,1.667,0.879,7.0,1.889,-3,3,0,1,0-39,0-42
2025-06-03,777661,Chicago White Sox,Detroit Tigers,8,1,0.834,1.0,1.222,0.54,7.875,2.0,7,-7,1,0,0-40,0-45
2025-06-03,777662,Tampa Bay Rays,Texas Rangers,5,1,0.732,1.0,0.556,0.285,5.625,1.25,4,-4,1,0,0-48,0-38
2025-06-03,777664,New York Yankees,Cleveland Guardians,3,2,0.629,2.0,1.0,0.5,3.375,1.0,1,-1,1,0,0-39,0-46
2025-06-03,777668,Cincinnati Reds,Milwaukee Brewers,4,2,0.938,2.0,0.889,0.495,4.5,1.625,2,-2,1,0,0-42,0-46
2025-06-03,777667,Boston Red Sox,Los Angeles Angels,3,4,0.868,2.7,1.0,0.469,2.7,1.7,-1,1,0,1,0-44,0-47
2025-06-03,777665,Toronto Blue Jays,Philadelphia Phillies,3,8,0.652,7.0,1.667,0.898,3.0,1.222,-5,5,0,1,0-43,0-40
2025-06-03,777659,Washington Nationals,Chicago Cubs,3,8,0.524,8.0,1.556,0.83,1.0,0.889,-5,5,0,1,0-39,0-33
2025-06-03,777666,Miami Marlins,Colorado Rockies,2,3,0.479,3.0,0.889,0.574,2.0,1.111,-1,1,0,1,0-44,0-45
2025-06-03,777663,Pittsburgh Pirates,Houston Astros,0,3,0.331,3.0,0.667,0.557,0.0,0.556,-3,3,0,1,0-40,0-36
2025-06-03,777672,Atlanta Braves,Arizona Diamondbacks,3,8,0.465,8.0,1.667,1.07,1.0,0.778,-5,5,0,1,0-40,0-39
2025-06-04,777646,Tampa Bay Rays,Texas Rangers,5,4,0.762,3.0,1.111,0.608,5.625,1.375,1,-1,1,0,0-49,0-39
2025-06-04,777638,Los Angeles Dodgers,New York Mets,1,6,0.532,5.0,0.889,0.593,1.0,0.778,-5,5,0,1,0-40,0-41
2025-06-04,777643,Athletics,Minnesota Twins,1,6,0.483,5.0,1.333,0.708,1.0,1.0,-5,5,0,1,0-42,0-46
2025-06-04,777641,San Francisco Giants,San Diego Padres,6,5,0.787,5.0,1.556,0.752,6.75,1.25,1,-1,1,0,0-42,0-41
2025-06-04,777645,Seattle Mariners,Baltimore Orioles,2,3,0.48,3.0,1.0,0.575,2.0,0.889,-1,1,0,1,0-42,0-42
2025-06-04,777639,Chicago White Sox,Detroit Tigers,4,5,0.595,5.0,1.444,0.747,4.0,1.0,-1,1,0,1,0-41,0-46
2025-06-04,777654,Atlanta Braves,Arizona Diamondbacks,1,2,0.35,2.0,1.333,0.527,1.0,0.889,-1,1,0,1,0-41,0-40
2025-06-04,777649,Boston Red Sox,Los Angeles Angels,11,9,0.934,9.0,1.778,0.985,9.72,2.04,2,-2,1,0,0-45,0-48
2025-06-04,777653,New York Yankees,Cleveland Guardians,0,4,0.442,4.0,1.444,0.886,0.0,0.889,-4,4,0,1,0-40,0-47
2025-06-04,777650,Washington Nationals,Chicago Cubs,2,0,0.475,0.0,0.778,0.385,2.25,0.625,2,-2,1,0,0-40,0-34
2025-06-04,777648,Pittsburgh Pirates,Houston Astros,3,0,0.689,0.0,0.889,0.508,3.375,1.25,3,-3,1,0,0-41,0-37
2025-06-04,777647,Cincinnati Reds,Milwaukee Brewers,1,9,0.457,9.0,1.667,0.956,1.0,1.0,-8,8,0,1,0-43,0-47
2025-06-04,777652,Miami Marlins,Colorado Rockies,2,3,0.427,3.0,0.778,0.606,0.0,0.556,-1,1,0,1,0-45,0-46
